cod_producto,producto,lineas_factura,cantidad_comprada,costo_unitario_factura,costo_factura,stock_actual,valor_stock_a_costo_factura,unidades_vendidas_desde,ventas_desde,facturas_venta_desde,dias_con_venta_desde,primera_venta_desde,ultima_venta_desde,dias_hasta_primera_venta,dias_sin_venta,unidades_30d,unidades_90d,unidades_365d,ventas_365d,sell_through_aparente,banda_sell_through,remanente_minimo_unidades,remanente_minimo_costo,unidades_compradas_despues,documentos_compra_despues,ultima_compra_despues,precio_venta_actual,ingreso_cohorte_estimado,utilidad_bruta_cohorte_estimada,margen_cohorte_estimado,estado_auditoria
MOTS1274,GUAYA ACELERADOR AKT 110 ESPECIAL,1,1.0,7000.0,7000.0,1.0,7000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
PRO-085,PROTECTOR DE CALZADO ROJO,1,5.0,1400.0,7000.0,0.0,0.0,5.0,11500.0,5,5,2024-08-13 13:52:32,2025-08-03 09:35:51,16.9,403.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,11500.0,4500.0,0.391304347826087,Sin stock actual
MOTS1017,CARRIL ACELERADOR  ECO,1,4.0,1700.0,6800.0,0.0,0.0,4.0,12000.0,4,4,2024-10-07 17:37:07,2024-11-21 14:23:54,72.1,658.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3000.0,12000.0,5200.0,0.43333333333333335,Sin stock actual
MOTS1120,ARANDELA PIÑON SALIDA ECO 100 TORNFRENOS,1,10.0,680.0,6800.0,4.0,2720.0,6.0,9900.0,6,6,2024-09-26 09:42:09,2025-06-27 08:02:53,60.8,440.0,0.0,0.0,0.0,0.0,0.6,50-79%,4.0,2720.0,0.0,0,,1500.0,9900.0,5820.0,0.5878787878787879,"Con stock, sin ventas 365d"
EMP - 040508,EMPAQUE TAPA CLUCTH FZ 16 SYK,1,3.0,2251.0,6753.0,3.0,6753.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,6753.0,0.0,0,,4000.0,0.0,0.0,,Sin ventas desde compra
F2018,EMPAQUE TAPA CLUCTH CB 110 GPP,1,5.0,1350.0,6750.0,2.0,2700.0,4.0,10000.0,3,3,2024-12-26 09:58:14,2026-08-03 14:14:42,151.8,38.0,0.0,3.0,3.0,7500.0,0.8,80-99%,1.0,1350.0,1.0,1,2025-04-08,2500.0,10000.0,4600.0,0.46,Rotación media
MOTS1019,AGUJA CARBURADOR CB110,1,3.0,2200.0,6600.0,0.0,0.0,3.0,9000.0,1,1,2024-08-04 12:05:36,2024-08-04 12:05:36,7.9,767.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4000.0,9000.0,2400.0,0.26666666666666666,Sin stock actual
4212,TORNILLO FLANGE 6X 60 LLAVE 8 TORNIFRENOS,1,10.0,655.0,6550.0,110.0,72050.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,10.0,6550.0,100.0,1,2026-03-14,100.0,0.0,0.0,,Sin ventas desde compra
215091,GUAYA ACELERADOR DR 200 IMBRA,1,1.0,6500.0,6500.0,1.0,6500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,6500.0,0.0,0,,11000.0,0.0,0.0,,Sin ventas desde compra
MOTS1172,CAUCHO MANZANA ECO / DELUXE / C90 / C70,1,1.0,6500.0,6500.0,0.0,0.0,1.0,9000.0,1,1,2024-11-06 08:42:55,2024-11-06 08:42:55,101.7,673.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,11000.0,9000.0,2500.0,0.2777777777777778,Sin stock actual
MOTS1260,GUAYA FRENO NXR 125 BROS SYR,1,1.0,6500.0,6500.0,1.0,6500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,6500.0,0.0,0,,11000.0,0.0,0.0,,Sin ventas desde compra
OR-008,ORING 3/16,1,19.0,335.0,6365.0,13.0,4355.0,6.0,3600.0,1,1,2025-03-27 16:18:31,2025-03-27 16:18:31,243.0,532.0,0.0,0.0,0.0,0.0,0.3157894736842105,1-49%,13.0,4355.0,0.0,0,,600.0,3600.0,1590.0,0.44166666666666665,"Con stock, sin ventas 365d"
GUA - 015,GUAYA CLUCTH ECO DELUXE X MOTOS,1,1.0,6300.0,6300.0,0.0,0.0,1.0,10000.0,1,1,2024-11-02 08:14:23,2024-11-02 08:14:23,97.7,677.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10500.0,10000.0,3700.0,0.37,Sin stock actual
MOTS1305,MANGUERA ACEITE METRO,1,10.0,625.0,6250.0,5.0,3125.0,5.0,15500.0,5,5,2024-08-21 16:09:04,2025-03-10 10:51:11,25.0,549.0,0.0,0.0,0.0,0.0,0.5,50-79%,5.0,3125.0,0.0,0,,3500.0,15500.0,12375.0,0.7983870967741935,"Con stock, sin ventas 365d"
4174,TERMINAL ELECTRICA 3/16 (CUERPO PÑO=,1,35.0,175.0,6125.0,8.0,1400.0,28.0,8400.0,18,18,2024-08-02 09:35:20,2025-12-03 11:30:54,5.7,281.0,0.0,0.0,4.0,1200.0,0.8,80-99%,7.0,1225.0,1.0,1,2025-08-28,300.0,8400.0,3500.0,0.4166666666666667,Rotación media
17479,MANIGUETA IZQ BWS 2Q BWS UT MOTO TEC,1,1.0,6000.0,6000.0,0.0,0.0,1.0,10000.0,1,1,2025-09-15 12:06:35,2025-09-15 12:06:35,414.9,360.0,0.0,0.0,1.0,10000.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,10000.0,4000.0,0.4,Sin stock actual
19788,LEVA FRENO TRA - RX 115 / DR 125 / CRYTON MOTOTEL,1,2.0,3000.0,6000.0,0.0,0.0,2.0,10000.0,2,2,2025-01-22 10:26:44,2025-01-23 09:08:53,178.8,595.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,10000.0,4000.0,0.4,Sin stock actual
MOTS1025,FILTRO ACEITE HONDA TORNADO 250 FACTORY,1,1.0,6000.0,6000.0,1.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,6000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1026,CAUCHO AMORTIGUADOR SOLO,1,10.0,600.0,6000.0,0.0,0.0,10.0,15000.0,5,5,2024-08-08 11:48:38,2024-08-31 11:03:27,11.8,740.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,1500.0,15000.0,9000.0,0.6,Sin stock actual
MOTS1052,RETEN 22-38-6,1,2.0,3000.0,6000.0,0.0,0.0,2.0,10000.0,2,2,2025-01-21 10:30:09,2025-06-05 11:21:23,177.8,462.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,10000.0,4000.0,0.4,Sin stock actual
MOTS1102,RETEN 12-18-5,1,3.0,2000.0,6000.0,3.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,6000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1104,SWICHE CUADRADO BIMBY,1,4.0,1500.0,6000.0,4.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,6000.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1134,FUSIBLE MUELA PÑA 20 AM,1,15.0,400.0,6000.0,12.0,4800.0,3.0,1900.0,2,2,2025-07-01 13:17:46,2026-04-04 09:43:16,338.9,159.0,0.0,0.0,2.0,1400.0,0.2,1-49%,12.0,4800.0,0.0,0,,700.0,1900.0,700.0,0.3684210526315789,Rotación baja
MOTS1139,PROTETOR BOMBA FRENO XT2,1,1.0,6000.0,6000.0,0.0,0.0,1.0,7000.0,1,1,2025-02-08 09:11:05,2025-02-08 09:11:05,195.7,579.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,7000.0,1000.0,0.14285714285714285,Sin stock actual
MOTS1151,DIRECCIONAL ECO HERO HONDA UND,1,1.0,6000.0,6000.0,1.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,6000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1153,DIRECCIONAL AX 2T TRANSPARENTE,1,1.0,6000.0,6000.0,0.0,0.0,1.0,10000.0,1,1,2024-08-31 17:59:29,2024-08-31 17:59:29,35.1,740.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,10000.0,4000.0,0.4,Sin stock actual
MOTS1186,SACA BIKES VARIOS,1,4.0,1500.0,6000.0,4.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,6000.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1193,SOKE MUELA RUA,1,3.0,2000.0,6000.0,0.0,0.0,3.0,10500.0,3,3,2024-08-07 11:16:47,2024-08-23 12:12:36,10.8,748.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3500.0,10500.0,4500.0,0.42857142857142855,Sin stock actual
MOTS1196,SOKE FAROLA,1,2.0,3000.0,6000.0,0.0,0.0,2.0,10000.0,2,2,2024-12-06 18:03:59,2025-03-13 14:53:35,132.1,546.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,10000.0,4000.0,0.4,Sin stock actual
MOTS1267,GUAYA ACELERADOR CBF 125 GUALITY,1,1.0,6000.0,6000.0,1.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,6000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1277,GUAYA CLUCTH CB 110 SYK,1,2.0,3000.0,6000.0,2.0,6000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,6000.0,0.0,0,,9500.0,0.0,0.0,,Sin ventas desde compra
MOTS1317,BOMBILLO TABLERO 12V DUNA,1,20.0,300.0,6000.0,3.0,900.0,17.0,9000.0,6,6,2024-08-07 11:16:47,2024-11-02 08:14:23,10.8,677.0,0.0,0.0,0.0,0.0,0.85,80-99%,3.0,900.0,0.0,0,,500.0,9000.0,3900.0,0.43333333333333335,"Con stock, sin ventas 365d"
REP - 091529,REPOSA PIE TRA CUADRADO CON DEFENSA PAR SYK,1,1.0,6000.0,6000.0,0.0,0.0,1.0,10000.0,1,1,2025-01-25 14:46:50,2025-01-25 14:46:50,182.0,593.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,10000.0,4000.0,0.4,Sin stock actual
TOR - 0971,TORNILLO BRISTOL 8 X55 TORNIFRENOS,1,12.0,490.0,5880.0,7.0,3430.0,5.0,4500.0,2,2,2024-10-07 14:27:20,2025-06-07 17:18:28,71.9,460.0,0.0,0.0,0.0,0.0,0.4166666666666667,1-49%,7.0,3430.0,0.0,0,,900.0,4500.0,2050.0,0.45555555555555555,"Con stock, sin ventas 365d"
2412,BUJIA BP7ES NGK,1,1.0,5800.0,5800.0,0.0,0.0,1.0,10000.0,1,1,2024-09-08 09:42:55,2024-09-08 09:42:55,42.8,732.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,10000.0,4200.0,0.42,Sin stock actual
OR-007,ORING 5/32,1,17.0,335.0,5695.0,16.0,5360.0,1.0,600.0,1,1,2024-12-30 15:01:41,2024-12-30 15:01:41,156.0,619.0,0.0,0.0,0.0,0.0,0.058823529411764705,1-49%,16.0,5360.0,0.0,0,,600.0,600.0,265.0,0.44166666666666665,"Con stock, sin ventas 365d"
GUA - 006,CABLE GUAYA TRENZADO ACELERADOR,1,8.0,700.0,5600.0,1.0,700.0,7.0,10500.0,7,7,2024-08-14 14:26:53,2024-12-20 14:44:21,17.9,629.0,0.0,0.0,0.0,0.0,0.875,80-99%,1.0,700.0,0.0,0,,1500.0,10500.0,5600.0,0.5333333333333333,"Con stock, sin ventas 365d"
PRO-087,PROTECTOR DE CALZADO AZUL,1,4.0,1400.0,5600.0,1.0,1400.0,3.0,7000.0,3,3,2024-07-27 16:36:09,2026-03-02 12:23:53,0.0,192.0,0.0,0.0,1.0,2000.0,0.75,50-79%,1.0,1400.0,0.0,0,,2500.0,7000.0,2800.0,0.4,Rotación media
CHA - 067,CHAVETA COLOGA,1,11.0,500.0,5500.0,-2.0,0.0,11.0,9900.0,6,6,2024-08-09 11:10:23,2024-09-25 08:07:42,12.8,715.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,900.0,9900.0,4400.0,0.4444444444444444,Stock negativo
FIL - 001036,FILTRO AIRE ECO XTZ 125 GRAYONES FILTROS,1,1.0,5500.0,5500.0,0.0,0.0,1.0,9500.0,1,1,2025-06-12 09:50:10,2025-06-12 09:50:10,319.8,455.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9500.0,4000.0,0.42105263157894735,Sin stock actual
MOTS1143,ESPUMA DEFENSA UNIA,1,1.0,5500.0,5500.0,0.0,0.0,1.0,9500.0,1,1,2024-09-19 13:39:36,2024-09-19 13:39:36,53.9,721.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9500.0,4000.0,0.42105263157894735,Sin stock actual
MOTS1149,DIRECCIONAL XT2 250 TRANSP UNI,1,1.0,5500.0,5500.0,1.0,5500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,5500.0,0.0,0,,9500.0,0.0,0.0,,Sin ventas desde compra
MOTS1184,ESPEJO BWS ROSCA No. 10 IND RUIYON,1,1.0,5500.0,5500.0,0.0,0.0,1.0,9500.0,1,1,2024-09-01 12:39:48,2024-09-01 12:39:48,35.9,739.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9500.0,4000.0,0.42105263157894735,Sin stock actual
MOTS1234,BALINERA 6205 C3 KOYO,1,1.0,5500.0,5500.0,0.0,0.0,1.0,9500.0,1,1,2025-03-31 17:23:52,2025-03-31 17:23:52,247.1,528.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9500.0,4000.0,0.42105263157894735,Sin stock actual
MOTS1293,FILTRO AIRE PULSAR 200 NS GRAYONES FILTRO,1,1.0,5500.0,5500.0,0.0,0.0,1.0,9500.0,1,1,2025-11-02 10:04:55,2025-11-02 10:04:55,462.8,312.0,0.0,0.0,1.0,9500.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9500.0,4000.0,0.42105263157894735,Sin stock actual
4211,TORNILLO FLANGE 6X 55 LLAVE 8 TORNIFRENOS,1,9.0,610.0,5490.0,9.0,5490.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,9.0,5490.0,0.0,0,,1500.0,0.0,0.0,,Sin ventas desde compra
MOTS1142,DIRECCIONAL CB 110AMBAR UM,1,1.0,5400.0,5400.0,-2.0,0.0,1.0,9000.0,1,1,2024-09-18 13:24:23,2024-09-18 13:24:23,52.9,722.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9000.0,9000.0,3600.0,0.4,Stock negativo
TER-0086,TERMINAL TUBULAR (HEMBRA),1,78.0,69.0,5382.0,21.0,1449.0,78.0,16200.0,19,17,2024-08-29 08:18:49,2026-07-29 09:15:07,32.7,43.0,0.0,3.0,5.0,1600.0,1.0,100%,0.0,0.0,21.0,4,2025-05-16,200.0,16199.999999999998,10817.999999999998,0.6677777777777777,Compra absorbida; stock repuesto
OR-009,ORING 7/32,1,16.0,335.0,5360.0,16.0,5360.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,16.0,5360.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
4111,BUJIA BP5HS  NGK,1,1.0,5300.0,5300.0,0.0,0.0,1.0,9000.0,1,1,2024-10-10 18:24:08,2024-10-10 18:24:08,75.1,700.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9000.0,9000.0,3700.0,0.4111111111111111,Sin stock actual
4629,BUJIA C7HSA,1,1.0,5200.0,5200.0,0.0,0.0,1.0,9000.0,1,1,2024-08-04 08:22:28,2024-08-04 08:22:28,7.7,767.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9000.0,9000.0,3800.0,0.4222222222222222,Sin stock actual
TER-0083,TERMINAL ENCHUFE (MACHO),1,68.0,75.0,5100.0,16.0,1200.0,56.0,11200.0,19,19,2024-08-08 09:33:33,2026-07-20 09:19:24,11.7,52.0,0.0,5.0,15.0,3000.0,0.8235294117647058,80-99%,12.0,900.0,4.0,3,2026-01-14,200.0,11200.0,7000.0,0.625,Rotación media
11576,GUAYA CLUCTH GS 125 MOTOTEC,1,1.0,5000.0,5000.0,5.0,25000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,5000.0,2.0,1,2024-09-29,8500.0,0.0,0.0,,Sin ventas desde compra
MOTS1109,CANDADO 420,1,10.0,500.0,5000.0,4.0,2000.0,6.0,5600.0,5,5,2026-01-03 08:12:26,2026-08-05 09:52:22,524.7,36.0,0.0,1.0,6.0,5600.0,0.6,50-79%,4.0,2000.0,0.0,0,,900.0,5600.0,2600.0,0.4642857142857143,Rotación media
MOTS1128,MANILAR NEGRO/VERDE SENCILLO,1,1.0,5000.0,5000.0,1.0,5000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,5000.0,0.0,0,,8500.0,0.0,0.0,,Sin ventas desde compra
MOTS1150,DIRECCIONAL GN 12 AMBAR UND,1,1.0,5000.0,5000.0,1.0,5000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,5000.0,0.0,0,,8500.0,0.0,0.0,,Sin ventas desde compra
MOTS1152,DIRECCIONAL HAYATE UND,1,1.0,5000.0,5000.0,0.0,0.0,1.0,7000.0,1,1,2025-05-26 10:24:08,2025-05-26 10:24:08,302.8,472.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,8500.0,7000.0,2000.0,0.2857142857142857,Sin stock actual
MOTS1178,MANIGUETA DER BIZ HONDA MOTO GAS,1,2.0,2500.0,5000.0,1.0,2500.0,1.0,4500.0,1,1,2024-10-23 08:29:16,2024-10-23 08:29:16,87.7,687.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,2500.0,0.0,0,,4500.0,4500.0,2000.0,0.4444444444444444,"Con stock, sin ventas 365d"
MOTS1195,SOKE TRICETRA,1,2.0,2500.0,5000.0,0.0,0.0,2.0,9000.0,1,1,2024-09-23 11:55:42,2024-09-23 11:55:42,57.8,717.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,9000.0,4000.0,0.4444444444444444,Sin stock actual
MOTS1257,GUAYA SOLA CLUCTH 7X7 6X10MM SYK,1,10.0,500.0,5000.0,7.0,3500.0,3.0,3000.0,3,3,2024-10-13 10:29:23,2025-01-23 15:40:38,77.8,595.0,0.0,0.0,0.0,0.0,0.3,1-49%,7.0,3500.0,0.0,0,,1000.0,3000.0,1500.0,0.5,"Con stock, sin ventas 365d"
MOTS1269,GUAYA ACELERADOR XLR GUALITY,1,1.0,5000.0,5000.0,1.0,5000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,5000.0,0.0,0,,9000.0,0.0,0.0,,Sin ventas desde compra
MOTS1413,FILTRO DE ACIETE  PULSAR 200,1,1.0,4800.0,4800.0,0.0,0.0,1.0,10000.0,1,1,2024-09-13 14:27:35,2024-09-13 14:27:35,47.9,727.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,10000.0,5200.0,0.52,Sin stock actual
MOTS1010,LUBRICANTE CADENA CADENAMAX,1,1.0,4700.0,4700.0,0.0,0.0,1.0,8000.0,1,1,2024-08-20 14:44:31,2024-08-20 14:44:31,24.0,751.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,8000.0,8000.0,3300.0,0.4125,Sin stock actual
OR-006,ORING 1/8,1,14.0,335.0,4690.0,8.0,2680.0,6.0,3600.0,3,3,2024-11-13 11:59:11,2025-06-26 15:12:14,108.8,441.0,0.0,0.0,0.0,0.0,0.42857142857142855,1-49%,8.0,2680.0,0.0,0,,600.0,3600.0,1590.0,0.44166666666666665,"Con stock, sin ventas 365d"
GUA-051313,GUAYA ACELADOR FZ 20 INYECCION No. 2 SYK,1,1.0,4600.0,4600.0,1.0,4600.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,4600.0,0.0,0,,8000.0,0.0,0.0,,Sin ventas desde compra
MOTS1219,BALINERA 6203 2RS RODAMAIZ,1,1.0,4600.0,4600.0,0.0,0.0,1.0,8000.0,1,1,2024-09-18 17:19:30,2024-09-18 17:19:30,53.1,722.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,8000.0,8000.0,3400.0,0.425,Sin stock actual
4568,TORNILLO HEX 6 x 75 MM CON NUCA,1,18.0,250.0,4500.0,18.0,4500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,18.0,4500.0,0.0,0,,800.0,0.0,0.0,,Sin ventas desde compra
MOTS1064,RETEN 70-17-05,1,3.0,1500.0,4500.0,3.0,4500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,4500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1190,MANIGUETA IZQ XT2 125 MOTOTEC,1,1.0,4500.0,4500.0,0.0,0.0,1.0,12000.0,1,1,2024-08-16 12:57:48,2024-08-16 12:57:48,19.9,755.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,12000.0,7500.0,0.625,Sin stock actual
MOTS1235,BALINERA 6002 RRS KDYD,1,3.0,1500.0,4500.0,3.0,4500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,4500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
OYQ 154M,EMPAQUE EXOSTO RX 100 - 115 -125- 135 /DT DARROW,1,5.0,900.0,4500.0,4.0,3600.0,1.0,1500.0,1,1,2026-06-10 14:30:35,2026-06-10 14:30:35,683.0,92.0,0.0,0.0,1.0,1500.0,0.2,1-49%,4.0,3600.0,0.0,0,,1500.0,1500.0,600.0,0.4,Rotación baja
TOR - 0384,TORNILLO UNICO ESTRELLA 6 X35 TORNIFRENOS,1,27.0,163.0,4401.0,23.0,3749.0,4.0,1200.0,1,1,2025-02-04 18:46:52,2025-02-04 18:46:52,192.1,583.0,0.0,0.0,0.0,0.0,0.14814814814814814,1-49%,23.0,3749.0,0.0,0,,300.0,1200.0,548.0,0.45666666666666667,"Con stock, sin ventas 365d"
GRA-035,GRASA ROJA TECSIGRAS,1,1.0,4400.0,4400.0,0.0,0.0,1.0,7500.0,1,1,2024-07-31 14:37:40,2024-07-31 14:37:40,4.0,771.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,7500.0,3100.0,0.41333333333333333,Sin stock actual
MOTS1239,BALINERA 6303 2RS ORD,1,1.0,4300.0,4300.0,1.0,4300.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,4300.0,0.0,0,,7500.0,0.0,0.0,,Sin ventas desde compra
PAS-051975,PASTILLAS  FRENO XT2 125 (NUD 17) TH SYK,1,1.0,4300.0,4300.0,0.0,0.0,1.0,7500.0,1,1,2024-07-28 14:07:32,2024-07-28 14:07:32,0.9,774.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,7500.0,3200.0,0.4266666666666667,Sin stock actual
MOTS1295,FUELLO BWS 100 UND  N.A CAUCHO MOTOS,1,1.0,4250.0,4250.0,0.0,0.0,1.0,7500.0,1,1,2024-12-29 14:10:04,2024-12-29 14:10:04,154.9,620.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,7500.0,3250.0,0.43333333333333335,Sin stock actual
ESC - 050320,ESCOBILLAS ARRANQUE HONDA CB110 SYK,1,2.0,2100.0,4200.0,1.0,2100.0,1.0,3500.0,1,1,2025-10-30 08:16:03,2025-10-30 08:16:03,459.7,315.0,0.0,0.0,1.0,3500.0,0.5,50-79%,1.0,2100.0,0.0,0,,3500.0,3500.0,1400.0,0.4,Rotación media
PRO-086,PROTECTOR DE CALZADO NEGRO,1,3.0,1400.0,4200.0,0.0,0.0,3.0,7500.0,2,2,2024-09-06 14:56:42,2024-11-21 11:13:21,41.0,658.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,7500.0,3300.0,0.44,Sin stock actual
TER-0091,TERMINAL TUBOLAR (MACHO,1,60.0,69.0,4140.0,5.0,345.0,60.0,11800.0,17,17,2024-08-29 08:18:49,2025-03-21 14:23:31,32.7,538.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,5.0,1,2025-02-13,200.0,11800.0,7660.0,0.6491525423728813,"Con stock, sin ventas 365d"
TOR - 0364,TORNILLO ESTRELLA 6 X50 TORNIFRENOS,1,12.0,337.0,4044.0,8.0,2696.0,4.0,2400.0,2,2,2024-12-06 17:09:32,2024-12-20 08:33:58,132.1,629.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,8.0,2696.0,0.0,0,,600.0,2400.0,1052.0,0.43833333333333335,"Con stock, sin ventas 365d"
48316,FILTRO ACEITE XTZ 250 FACTORY,1,1.0,4000.0,4000.0,2.0,8000.0,4.0,34400.0,4,4,2025-01-08 17:45:49,2026-08-21 14:50:48,165.1,20.0,2.0,2.0,2.0,16800.0,1.0,100%,0.0,0.0,5.0,1,2024-10-31,8800.0,8600.0,4600.0,0.5348837209302325,Compra absorbida; stock repuesto
58300,GUAYA ACELERADOR CBF 150 SUPRAPARTS,1,1.0,4000.0,4000.0,0.0,0.0,1.0,7000.0,1,1,2024-10-12 15:24:05,2024-10-12 15:24:05,77.0,698.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,7000.0,3000.0,0.42857142857142855,Sin stock actual
MOTS1024,FILTRO ACEITE SUZUKI DR 200/300 IMBRA,1,1.0,4000.0,4000.0,0.0,0.0,1.0,7000.0,1,1,2024-10-14 10:10:13,2024-10-14 10:10:13,78.8,696.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,7000.0,3000.0,0.42857142857142855,Sin stock actual
MOTS1041,RETEN 17-35-5,1,2.0,2000.0,4000.0,2.0,4000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,4000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1066,RETEN 30-40.5-10-5,1,2.0,2000.0,4000.0,1.0,2000.0,1.0,3500.0,1,1,2024-12-12 16:16:15,2024-12-12 16:16:15,138.0,637.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,2000.0,0.0,0,,3500.0,3500.0,1500.0,0.42857142857142855,"Con stock, sin ventas 365d"
